interaction_id,user_id,product_id,product_name,category_id,category_name,product_type,searched_size,size_available,is_preferred_category,search_frequency_in_category,is_in_favorites,added_to_favorites,prix,stock,product_status,is_clicked,click_duration_seconds,is_purchased,recommendation_score,interaction_time,category_name_encoded,product_name_encoded,product_type_encoded,searched_size_encoded,product_status_encoded
1560,77,33,Maillot Competition,5,Natation,vetement,L,1,0,-0.8952934796886594,0,0,0.05176338050173733,0.886408556762282,EN_ARRIVAGE,1,0.20010814500254404,0,36.83,2025-02-16 03:05:00,6,47,3,9,0
1561,77,24,Casquette UV Protect,3,Tennis,accessoire,L/XL,1,1,-0.656485790223861,1,1,-0.6924653932597133,1.3849011134997251,EN_STOCK,0,-0.8233846050154263,0,70.66,2024-01-25 19:12:00,8,14,0,10,1
1562,77,4,Protege-tibias Carbon,1,Football,accessoire,S/M,1,1,-0.8952934796886594,1,1,-0.31417588697860316,-0.5447474932258607,EN_STOCK,1,0.6363509564856134,0,65.17,2024-07-27 01:46:00,4,60,0,14,1
1563,77,8,Sac Sport XL,1,Football,accessoire,S/M,1,1,-0.656485790223861,0,0,-0.20522309536633349,1.0150517972106545,EN_STOCK,1,1.4081651614171975,0,75.91,2025-01-03 16:57:00,4,68,0,14,1
1564,77,4,Protege-tibias Carbon,1,Football,accessoire,Unique,1,1,-0.4176781007590626,1,0,-0.31417588697860316,-0.5447474932258607,EN_STOCK,1,-0.2864703754978025,0,93.97,2024-07-31 03:35:00,4,60,0,16,1
1565,77,17,Raquette Pro 300g,3,Tennis,equipement,Junior,1,1,-0.4176781007590626,1,0,2.8371651834588927,0.7738457213699562,EN_STOCK,1,1.9954150999520985,0,85.88,2024-05-15 23:18:00,8,62,2,8,1
1566,77,77,Genouilleres Impact,10,Handball,accessoire,Unique,1,0,-0.8952934796886594,0,0,-0.46322465935501556,0.5648004556413511,EN_STOCK,0,-0.8233846050154263,0,42.6,2025-04-14 00:56:00,5,37,0,16,1
1567,78,38,Palmes Courtes,5,Natation,equipement,Pro,1,1,-0.8952934796886594,0,0,-0.32804875796028965,-1.348767746028188,EN_STOCK,1,-0.5045917812393372,1,70.92,2025-02-17 03:55:00,6,53,2,12,1
1568,78,34,Lunettes Miroir,5,Natation,accessoire,L/XL,1,1,-0.656485790223861,0,0,-0.4532429595023386,0.001986278679721952,EN_STOCK,1,1.5256151491241776,0,68.92,2024-10-27 04:48:00,6,45,0,10,1
1569,78,25,Chaussures Amorti Max,4,Running,chaussure,38,1,0,-0.8952934796886594,0,0,2.191569138750164,-0.8020339741226055,EN_STOCK,0,-0.8233846050154263,0,35.23,2024-11-06 19:32:00,7,18,1,0,1
1570,78,40,Sac Etanche 30L,5,Natation,accessoire,S/M,1,1,-0.4176781007590626,1,1,-0.47811261845731334,0.11454911407204778,EN_STOCK,1,-0.3535846541875055,0,72.35,2025-01-16 23:18:00,6,65,0,14,1
1571,78,33,Maillot Competition,5,Natation,vetement,XXL,1,1,-0.1788704112942642,1,1,0.05176338050173733,0.886408556762282,EN_ARRIVAGE,0,-0.8233846050154263,0,67.21,2025-04-24 12:27:00,6,47,3,19,0
1572,78,34,Lunettes Miroir,5,Natation,accessoire,Unique,1,1,0.05993727817053419,0,0,-0.4532429595023386,0.001986278679721952,EN_STOCK,1,-0.6723774779635946,0,82.46,2025-03-23 01:33:00,6,45,0,16,1
1573,78,47,Lumieres LED Set,6,Cyclisme,accessoire,S/M,1,0,-0.8952934796886594,0,0,-0.5080577180153439,-1.3326873409721416,EN_STOCK,0,-0.8233846050154263,0,36.98,2025-02-22 00:24:00,2,44,0,14,1
1574,78,34,Lunettes Miroir,5,Natation,accessoire,S/M,1,1,0.29874496763533254,1,1,-0.4532429595023386,0.001986278679721952,EN_STOCK,1,-0.0012346910665648853,0,87.4,2024-06-23 11:03:00,6,45,0,14,1
1575,78,66,Genouilleres Gel,9,Volleyball,accessoire,L/XL,1,0,-0.8952934796886594,0,0,-0.6500008735474778,1.2884186831634457,EN_STOCK,0,-0.8233846050154263,0,34.83,2024-09-05 20:54:00,9,36,0,10,1
1576,78,36,Plaquettes Nage,5,Natation,accessoire,L/XL,1,1,0.5375526571001309,0,0,-0.7823006919338054,0.8060065314820494,EN_STOCK,1,-0.5717060599290402,1,88.31,2024-10-10 00:50:00,6,55,0,10,1
1577,78,36,Plaquettes Nage,5,Natation,accessoire,S/M,1,1,0.7763603465649294,0,0,-0.7823006919338054,0.8060065314820494,EN_STOCK,1,2.112865087659079,0,82.98,2024-09-27 04:26:00,6,55,0,14,1
1578,78,38,Palmes Courtes,5,Natation,equipement,Pro,1,1,1.0151680360297277,0,0,-0.32804875796028965,-1.348767746028188,EN_STOCK,1,2.112865087659079,0,87.24,2024-01-10 19:52:00,6,53,2,12,1
1579,78,34,Lunettes Miroir,5,Natation,accessoire,S/M,1,1,1.253975725494526,1,0,-0.4532429595023386,0.001986278679721952,EN_STOCK,1,-0.6723774779635946,0,97.86,2024-08-19 08:37:00,6,45,0,14,1
1580,78,52,Bandages 4.5m x2,7,Boxe,accessoire,L/XL,1,0,-0.8952934796886594,0,0,-0.8785648820384349,1.1276146326029803,EN_STOCK,0,-0.8233846050154263,0,40.06,2024-11-16 13:49:00,1,6,0,10,1
1581,78,37,Pull Buoy Pro,5,Natation,equipement,Pro,1,1,1.4927834149593244,0,0,-0.8229042167582536,0.6934436960897234,EN_STOCK,0,-0.8233846050154263,0,86.42,2024-12-12 21:48:00,6,61,2,12,1
1582,78,59,Bandes Resistance Set,8,Fitness,accessoire,Unique,1,0,-0.8952934796886594,0,0,-0.5451084344176531,0.06630789890390815,EN_STOCK,1,1.559172288469029,0,41.89,2024-10-23 12:40:00,3,8,0,16,1
1583,78,32,Lunettes Sport UV,4,Running,accessoire,Unique,1,0,-0.656485790223861,0,0,-0.44867506295958826,1.4653031387799578,EN_ARRIVAGE,1,-0.6555989082911688,0,34.3,2025-03-30 09:36:00,7,46,0,16,0
1584,78,35,Bonnet Silicone,5,Natation,accessoire,Unique,1,1,1.7315911044241228,0,0,-0.9327029151376993,-1.4291697713084208,EN_STOCK,0,-0.8233846050154263,0,81.08,2024-04-24 09:49:00,6,10,0,16,1
1585,78,39,Serviette Microfibre XL,5,Natation,accessoire,L/XL,1,1,1.9703987938889211,0,0,-0.5835126016474437,-0.8663555943467917,EN_STOCK,0,-0.8233846050154263,0,85.6,2024-12-24 00:35:00,6,71,0,10,1
1586,78,34,Lunettes Miroir,5,Natation,accessoire,S/M,1,1,2.2092064833537197,1,0,-0.4532429595023386,0.001986278679721952,EN_STOCK,0,-0.8233846050154263,0,100.0,2024-01-16 20:28:00,6,45,0,14,1
1587,78,37,Pull Buoy Pro,5,Natation,equipement,Pro,1,1,2.448014172818518,0,0,-0.8229042167582536,0.6934436960897234,EN_STOCK,0,-0.8233846050154263,0,89.43,2024-04-22 10:42:00,6,61,2,12,1
1588,78,36,Plaquettes Nage,5,Natation,accessoire,L/XL,1,1,2.6868218622833164,0,0,-0.7823006919338054,0.8060065314820494,EN_STOCK,0,-0.8233846050154263,0,81.39,2025-03-04 09:52:00,6,55,0,10,1
1589,78,39,Serviette Microfibre XL,5,Natation,accessoire,L/XL,1,1,2.9256295517481146,0,0,-0.5835126016474437,-0.8663555943467917,EN_STOCK,1,1.6766222761760095,0,81.18,2024-10-08 04:25:00,6,71,0,10,1
1590,78,35,Bonnet Silicone,5,Natation,accessoire,S/M,1,1,3.164437241212913,0,0,-0.9327029151376993,-1.4291697713084208,EN_STOCK,1,1.6095079974863065,0,86.61,2024-07-27 20:04:00,6,10,0,14,1
1591,78,28,Brassiere Running,4,Running,vetement,M,1,0,-0.4176781007590626,0,0,-0.5962012031550838,-0.7859535690665589,EN_STOCK,0,-0.8233846050154263,0,43.82,2024-12-10 21:56:00,7,11,3,11,1
1592,78,38,Palmes Courtes,5,Natation,equipement,Pro,1,1,3.4032449306777113,1,1,-0.32804875796028965,-1.348767746028188,EN_STOCK,0,-0.8233846050154263,0,83.37,2025-03-07 06:49:00,6,53,2,12,1
1593,78,36,Plaquettes Nage,5,Natation,accessoire,L/XL,1,1,3.64205262014251,0,0,-0.7823006919338054,0.8060065314820494,EN_STOCK,1,1.441722300762049,1,87.96,2025-03-13 00:53:00,6,55,0,10,1
1594,78,62,Banc Musculation,8,Fitness,equipement,Junior,1,0,-0.656485790223861,0,0,3.2980151902163812,-1.5256522016447,EN_STOCK,0,-0.8233846050154263,0,31.01,2024-09-20 13:38:00,3,5,2,8,1
1595,78,34,Lunettes Miroir,5,Natation,accessoire,Unique,1,1,3.880860309607308,1,0,-0.4532429595023386,0.001986278679721952,EN_STOCK,0,-0.8233846050154263,0,96.17,2024-07-17 16:12:00,6,45,0,16,1
1596,79,30,Veste Coupe-vent,4,Running,vetement,XS,1,1,-0.8952934796886594,0,0,0.7114014775455876,0.19495113935228053,EN_STOCK,1,1.5256151491241776,1,58.48,2024-11-27 08:05:00,7,78,3,18,1
1597,79,30,Veste Coupe-vent,4,Running,vetement,XXL,1,1,-0.656485790223861,0,0,0.7114014775455876,0.19495113935228053,EN_STOCK,1,1.961857960607247,0,65.08,2025-05-01 14:41:00,7,78,3,19,1
1598,79,25,Chaussures Amorti Max,4,Running,chaussure,41,1,1,-0.4176781007590626,0,0,2.191569138750164,-0.8020339741226055,EN_STOCK,1,1.374608022072346,0,70.38,2024-07-19 05:03:00,7,18,1,3,1
1599,79,58,Tapis Yoga Premium,8,Fitness,equipement,Junior,1,0,-0.8952934796886594,0,0,-0.3764346250427572,-1.4291697713084208,EN_STOCK,0,-0.8233846050154263,0,40.26,2024-07-29 21:08:00,3,77,2,8,1
1600,79,73,Ballon Resine T3,10,Handball,equipement,Pro,1,1,-0.8952934796886594,0,0,-0.5070426298947327,0.854247746650189,EN_STOCK,0,-0.8233846050154263,0,70.99,2024-11-16 15:59:00,5,4,2,12,1
1601,79,27,Legging Compression,4,Running,vetement,XXL,1,1,-0.1788704112942642,0,0,0.14295213000331086,-1.3005265308600484,EN_STOCK,1,0.3846724113992272,1,81.32,2024-12-11 17:16:00,7,43,3,19,1
1602,79,28,Brassiere Running,4,Running,vetement,XXL,1,1,0.05993727817053419,0,0,-0.5962012031550838,-0.7859535690665589,EN_STOCK,0,-0.8233846050154263,0,77.32,2024-06-09 11:45:00,7,11,3,19,1
1603,79,26,Montre GPS Sport,4,Running,accessoire,S/M,1,1,0.29874496763533254,1,1,2.3154098894647315,-1.1558028853556295,EN_ARRIVAGE,1,1.2571580343653659,0,77.16,2024-01-06 06:54:00,7,52,0,14,0
1604,79,22,Jupe/Short Sport,3,Tennis,vetement,XS,1,0,-0.8952934796886594,0,0,-0.5017980079382415,-0.8824359994028381,EN_STOCK,1,-0.2696918058253768,0,39.03,2024-08-04 07:52:00,8,41,3,18,1
1605,79,75,Maillot Respirant,10,Handball,vetement,XXL,1,1,-0.656485790223861,0,0,-0.37525035556871084,-1.1558028853556295,EN_STOCK,0,-0.8233846050154263,0,71.46,2024-04-07 06:28:00,5,49,3,19,1
1606,79,77,Genouilleres Impact,10,Handball,accessoire,S/M,1,1,-0.4176781007590626,1,1,-0.46322465935501556,0.5648004556413511,EN_STOCK,0,-0.8233846050154263,0,74.93,2024-10-23 10:03:00,5,37,0,14,1
1607,79,77,Genouilleres Impact,10,Handball,accessoire,L/XL,1,1,-0.1788704112942642,1,0,-0.46322465935501556,0.5648004556413511,EN_STOCK,0,-0.8233846050154263,0,87.43,2024-08-08 08:18:00,5,37,0,10,1
1608,80,69,Maillot Equipe,9,Volleyball,vetement,L,1,1,-0.8952934796886594,0,0,-0.20606900213350945,-1.0593204550193502,RUPTURE_DE_STOCK,1,-0.13546324844597082,0,62.7,2024-09-12 21:32:00,9,48,3,9,2
1609,80,66,Genouilleres Gel,9,Volleyball,accessoire,Unique,1,1,-0.656485790223861,0,0,-0.6500008735474778,1.2884186831634457,EN_STOCK,0,-0.8233846050154263,0,74.34,2025-04-02 18:34:00,9,36,0,16,1
1610,80,14,Panier Portable,2,Basketball,equipement,Pro,1,0,-0.8952934796886594,0,0,1.7970382225392747,0.4522376202490253,EN_STOCK,0,-0.8233846050154263,0,29.93,2025-05-13 13:10:00,0,54,2,12,1
1611,80,56,Coquille Protection,7,Boxe,accessoire,L/XL,1,1,-0.8952934796886594,1,1,-0.6283456603077721,-0.4804258730016745,EN_STOCK,1,1.0893723376411084,0,69.87,2025-02-25 17:15:00,1,25,0,10,1
1612,80,66,Genouilleres Gel,9,Volleyball,accessoire,Unique,1,1,-0.4176781007590626,0,0,-0.6500008735474778,1.2884186831634457,EN_STOCK,0,-0.8233846050154263,0,74.44,2024-06-22 07:36:00,9,36,0,16,1
1613,80,3,Maillot Training,1,Football,vetement,XL,1,0,-0.8952934796886594,0,0,-0.007619274554018314,-0.6412299235621399,RUPTURE_DE_STOCK,0,-0.8233846050154263,0,35.03,2024-11-21 13:25:00,4,51,3,17,2
1614,80,72,Protege-doigts,9,Volleyball,accessoire,S/M,1,1,-0.1788704112942642,0,0,-0.7608146600475348,1.3044990882194922,EN_STOCK,1,1.3913865917447716,1,79.0,2025-02-03 04:55:00,9,59,0,14,1
1615,80,47,Lumieres LED Set,6,Cyclisme,accessoire,Unique,1,0,-0.8952934796886594,0,0,-0.5080577180153439,-1.3326873409721416,EN_STOCK,1,2.079307948314227,0,36.76,2024-04-02 07:40:00,2,44,0,16,1
1616,80,66,Genouilleres Gel,9,Volleyball,accessoire,S/M,1,1,0.05993727817053419,1,1,-0.6500008735474778,1.2884186831634457,EN_STOCK,0,-0.8233846050154263,0,81.79,2024-06-20 17:28:00,9,36,0,14,1
1617,80,34,Lunettes Miroir,5,Natation,accessoire,S/M,1,0,-0.8952934796886594,0,0,-0.4532429595023386,0.001986278679721952,EN_STOCK,0,-0.8233846050154263,0,38.69,2024-09-24 20:49:00,6,45,0,14,1
1618,80,10,Chaussures High-Top,2,Basketball,chaussure,40,1,0,-0.656485790223861,0,0,1.5540937990063253,0.7899261264260028,EN_ARRIVAGE,0,-0.8233846050154263,0,29.27,2024-08-21 19:02:00,0,21,1,2,0
1619,81,20,Grip Overgrip x3,3,Tennis,accessoire,S/M,1,1,-0.8952934796886594,0,0,-0.8838095039949262,0.9024889618183286,EN_STOCK,0,-0.8233846050154263,0,69.23,2025-03-20 00:10:00,8,39,0,14,1
1620,81,22,Jupe/Short Sport,3,Tennis,vetement,XL,1,1,-0.656485790223861,0,0,-0.5017980079382415,-0.8824359994028381,EN_STOCK,1,1.575950858141455,0,72.92,2025-01-01 22:16:00,8,41,3,17,1
1621,81,19,Sac Raquettes 6R,3,Tennis,accessoire,S/M,1,1,-0.4176781007590626,0,0,0.5873915454775848,-1.348767746028188,EN_ARRIVAGE,1,1.8779651122451184,0,72.82,2024-11-27 02:18:00,8,66,0,14,0
1622,81,17,Raquette Pro 300g,3,Tennis,equipement,Pro,1,1,-0.1788704112942642,0,0,2.8371651834588927,0.7738457213699562,EN_STOCK,1,0.015543878605860859,1,73.55,2024-08-17 12:30:00,8,62,2,12,1
1623,81,17,Raquette Pro 300g,3,Tennis,equipement,Pro,1,1,0.05993727817053419,1,1,2.8371651834588927,0.7738457213699562,EN_STOCK,1,-0.4206989328772085,0,74.52,2024-11-17 21:29:00,8,62,2,12,1
1624,81,23,Cordage Multifilament,3,Tennis,accessoire,L/XL,1,1,0.29874496763533254,0,0,-0.7949892934414454,-0.3839434426653952,EN_STOCK,0,-0.8233846050154263,0,79.5,2024-09-15 15:45:00,8,26,0,10,1
1625,81,17,Raquette Pro 300g,3,Tennis,equipement,Standard,1,1,0.5375526571001309,1,0,2.8371651834588927,0.7738457213699562,EN_STOCK,1,-0.588484629601466,0,95.16,2024-09-29 10:43:00,8,62,2,15,1
1626,81,19,Sac Raquettes 6R,3,Tennis,accessoire,L/XL,1,1,0.7763603465649294,0,0,0.5873915454775848,-1.348767746028188,EN_ARRIVAGE,1,-0.521370350911763,0,81.25,2024-12-05 11:48:00,8,66,0,10,0
1627,81,49,Gants 12oz Pro,7,Boxe,accessoire,L/XL,1,0,-0.8952934796886594,0,0,0.42362399535231,1.3849011134997251,EN_STOCK,0,-0.8233846050154263,0,39.2,2024-10-18 01:01:00,1,32,0,10,1
1628,81,21,Chaussures Court Clay,3,Tennis,chaussure,40,1,1,1.0151680360297277,1,1,0.7425308465776644,-1.2522853156919087,EN_ARRIVAGE,1,0.8544723622271481,0,77.78,2024-09-25 12:29:00,8,20,1,2,0
1629,81,19,Sac Raquettes 6R,3,Tennis,accessoire,S/M,1,1,1.253975725494526,0,0,0.5873915454775848,-1.348767746028188,EN_ARRIVAGE,1,0.049101017950712346,0,83.26,2024-03-09 21:34:00,8,66,0,14,0
1630,81,35,Bonnet Silicone,5,Natation,accessoire,S/M,1,0,-0.8952934796886594,0,0,-0.9327029151376993,-1.4291697713084208,EN_STOCK,1,0.08265815729556383,0,41.3,2025-04-06 18:59:00,6,10,0,14,1
1631,81,19,Sac Raquettes 6R,3,Tennis,accessoire,S/M,1,1,1.4927834149593244,0,0,0.5873915454775848,-1.348767746028188,EN_ARRIVAGE,0,-0.8233846050154263,0,75.8,2024-09-29 10:46:00,8,66,0,14,0
1632,81,62,Banc Musculation,8,Fitness,equipement,Junior,1,0,-0.8952934796886594,0,0,3.2980151902163812,-1.5256522016447,EN_STOCK,0,-0.8233846050154263,0,37.14,2024-03-26 18:10:00,3,5,2,8,1
1633,81,20,Grip Overgrip x3,3,Tennis,accessoire,S/M,1,1,1.7315911044241228,0,0,-0.8838095039949262,0.9024889618183286,EN_STOCK,0,-0.8233846050154263,0,85.3,2024-04-24 16:06:00,8,39,0,14,1
1634,81,22,Jupe/Short Sport,3,Tennis,vetement,S,1,1,1.9703987938889211,0,0,-0.5017980079382415,-0.8824359994028381,EN_STOCK,1,0.3846724113992272,0,89.52,2024-10-13 10:01:00,8,41,3,13,1
1635,81,21,Chaussures Court Clay,3,Tennis,chaussure,41,1,1,2.2092064833537197,1,0,0.7425308465776644,-1.2522853156919087,EN_ARRIVAGE,1,1.9283008212623955,1,85.08,2024-12-11 16:52:00,8,20,1,3,0
1636,81,24,Casquette UV Protect,3,Tennis,accessoire,L/XL,1,1,2.448014172818518,0,0,-0.6924653932597133,1.3849011134997251,EN_STOCK,1,1.4920580097793261,0,84.84,2024-04-30 08:50:00,8,14,0,10,1
1637,81,20,Grip Overgrip x3,3,Tennis,accessoire,S/M,1,1,2.6868218622833164,0,0,-0.8838095039949262,0.9024889618183286,EN_STOCK,1,1.2068223253480885,1,83.08,2024-04-13 03:13:00,8,39,0,14,1
1638,81,47,Lumieres LED Set,6,Cyclisme,accessoire,L/XL,1,0,-0.8952934796886594,0,0,-0.5080577180153439,-1.3326873409721416,EN_STOCK,0,-0.8233846050154263,0,41.86,2024-08-31 23:54:00,2,44,0,10,1
1639,81,13,Bandeau Elastique,2,Basketball,accessoire,Unique,1,0,-0.8952934796886594,0,0,-0.9350714540857922,-1.6060542269249327,EN_STOCK,0,-0.8233846050154263,0,40.99,2024-06-11 01:01:00,0,7,0,16,1
1640,81,35,Bonnet Silicone,5,Natation,accessoire,Unique,1,0,-0.656485790223861,0,0,-0.9327029151376993,-1.4291697713084208,EN_STOCK,0,-0.8233846050154263,0,42.97,2024-02-25 09:49:00,6,10,0,16,1
1641,81,5,Gants Gardien Pro,1,Football,accessoire,S/M,1,0,-0.8952934796886594,0,0,0.32532962900645795,-1.4452501763644674,EN_STOCK,0,-0.8233846050154263,0,34.77,2024-09-27 03:44:00,4,34,0,14,1
1642,81,17,Raquette Pro 300g,3,Tennis,equipement,Pro,1,1,2.9256295517481146,1,0,2.8371651834588927,0.7738457213699562,EN_STOCK,1,1.307493743382643,1,97.33,2024-07-03 04:15:00,8,62,2,12,1
1643,81,68,Filet Competition,9,Volleyball,equipement,Pro,1,0,-0.8952934796886594,0,0,1.8560825148881597,-0.04625493648841769,EN_STOCK,0,-0.8233846050154263,0,36.56,2024-03-24 04:59:00,9,31,2,12,1
1644,81,23,Cordage Multifilament,3,Tennis,accessoire,Unique,1,1,3.164437241212913,0,0,-0.7949892934414454,-0.3839434426653952,EN_STOCK,0,-0.8233846050154263,0,89.56,2024-07-31 14:34:00,8,26,0,16,1
1645,81,19,Sac Raquettes 6R,3,Tennis,accessoire,Unique,1,1,3.4032449306777113,0,0,0.5873915454775848,-1.348767746028188,EN_ARRIVAGE,1,0.7034652351753163,0,79.93,2024-05-23 17:40:00,8,66,0,16,0
1646,82,55,Chaussures Boxe,7,Boxe,chaussure,43,1,0,-0.8952934796886594,0,0,0.9101895678319492,-0.8663555943467917,EN_STOCK,0,-0.8233846050154263,0,35.88,2024-05-27 05:32:00,1,19,1,5,1
1647,82,18,Balles Championship x4,3,Tennis,equipement,Pro,1,1,-0.8952934796886594,1,1,-0.8948062919682142,-0.23921979716097627,EN_STOCK,1,-0.16902038779082232,0,67.28,2024-01-21 01:09:00,8,0,2,12,1
1648,82,48,Pompe Portable,6,Cyclisme,accessoire,L/XL,1,0,-0.8952934796886594,0,0,-0.5970471099222598,-0.8341947842346985,RUPTURE_DE_STOCK,0,-0.8233846050154263,0,30.3,2024-04-28 02:15:00,2,56,0,10,2
1649,82,22,Jupe/Short Sport,3,Tennis,vetement,XS,1,1,-0.656485790223861,1,1,-0.5017980079382415,-0.8824359994028381,EN_STOCK,1,1.3242723130550689,1,68.08,2024-11-20 13:35:00,8,41,3,18,1
1650,82,13,Bandeau Elastique,2,Basketball,accessoire,S/M,1,0,-0.8952934796886594,0,0,-0.9350714540857922,-1.6060542269249327,EN_STOCK,0,-0.8233846050154263,0,36.03,2024-09-25 19:24:00,0,7,0,14,1
1651,82,19,Sac Raquettes 6R,3,Tennis,accessoire,S/M,1,1,-0.4176781007590626,0,0,0.5873915454775848,-1.348767746028188,EN_ARRIVAGE,0,-0.8233846050154263,0,73.63,2024-08-04 14:57:00,8,66,0,14,0
1652,82,21,Chaussures Court Clay,3,Tennis,chaussure,43,1,1,-0.1788704112942642,0,0,0.7425308465776644,-1.2522853156919087,EN_ARRIVAGE,1,0.8209152228822966,0,63.5,2024-12-26 05:58:00,8,20,1,5,0
1653,82,18,Balles Championship x4,3,Tennis,equipement,Pro,1,1,0.05993727817053419,1,0,-0.8948062919682142,-0.23921979716097627,EN_STOCK,0,-0.8233846050154263,0,92.18,2024-12-28 17:51:00,8,0,2,12,1
1654,82,18,Balles Championship x4,3,Tennis,equipement,Junior,1,1,0.29874496763533254,1,0,-0.8948062919682142,-0.23921979716097627,EN_STOCK,1,1.8611865425726926,1,100.0,2025-03-06 20:00:00,8,0,2,8,1
1655,82,17,Raquette Pro 300g,3,Tennis,equipement,Standard,1,1,0.5375526571001309,0,0,2.8371651834588927,0.7738457213699562,EN_STOCK,0,-0.8233846050154263,0,82.38,2024-07-31 08:31:00,8,62,2,15,1
1656,82,22,Jupe/Short Sport,3,Tennis,vetement,XXL,1,1,0.7763603465649294,1,0,-0.5017980079382415,-0.8824359994028381,EN_STOCK,1,1.4752794401069005,0,96.65,2024-12-06 14:11:00,8,41,3,19,1
1657,82,45,Compteur GPS Velo,6,Cyclisme,accessoire,S/M,1,0,-0.656485790223861,0,0,2.766109015016108,-0.06233534154446424,EN_STOCK,1,0.8041366532098708,0,35.64,2024-05-16 15:08:00,2,24,0,14,1
1658,82,22,Jupe/Short Sport,3,Tennis,vetement,XXL,1,1,1.0151680360297277,1,0,-0.5017980079382415,-0.8824359994028381,EN_STOCK,0,-0.8233846050154263,0,95.9,2025-03-13 21:47:00,8,41,3,19,1
1659,82,18,Balles Championship x4,3,Tennis,equipement,Standard,1,1,1.253975725494526,1,0,-0.8948062919682142,-0.23921979716097627,EN_STOCK,0,-0.8233846050154263,0,95.53,2025-01-02 14:07:00,8,0,2,15,1
1660,82,18,Balles Championship x4,3,Tennis,equipement,Standard,1,1,1.4927834149593244,1,0,-0.8948062919682142,-0.23921979716097627,EN_STOCK,1,0.1833295753301183,0,100.0,2024-12-01 18:11:00,8,0,2,15,1
1661,82,4,Protege-tibias Carbon,1,Football,accessoire,S/M,1,0,-0.8952934796886594,0,0,-0.31417588697860316,-0.5447474932258607,EN_STOCK,1,1.693400845848435,0,34.82,2024-04-19 23:26:00,4,60,0,14,1
1662,82,13,Bandeau Elastique,2,Basketball,accessoire,L/XL,1,0,-0.656485790223861,0,0,-0.9350714540857922,-1.6060542269249327,EN_STOCK,0,-0.8233846050154263,0,40.27,2025-03-13 18:04:00,0,7,0,10,1
1663,82,19,Sac Raquettes 6R,3,Tennis,accessoire,Unique,1,1,1.7315911044241228,1,1,0.5873915454775848,-1.348767746028188,EN_ARRIVAGE,1,0.8209152228822966,0,83.97,2024-10-22 17:13:00,8,66,0,16,0
1664,82,21,Chaussures Court Clay,3,Tennis,chaussure,43,1,1,1.9703987938889211,0,0,0.7425308465776644,-1.2522853156919087,EN_ARRIVAGE,0,-0.8233846050154263,0,74.89,2025-03-27 15:14:00,8,20,1,5,0
1665,82,21,Chaussures Court Clay,3,Tennis,chaussure,43,1,1,2.2092064833537197,0,0,0.7425308465776644,-1.2522853156919087,EN_ARRIVAGE,1,0.33433670238195,0,70.2,2024-09-12 19:45:00,8,20,1,5,0
1666,83,40,Sac Etanche 30L,5,Natation,accessoire,Unique,1,1,-0.8952934796886594,0,0,-0.47811261845731334,0.11454911407204778,EN_STOCK,1,-0.45425607222206,1,64.87,2024-12-07 19:29:00,6,65,0,16,1
1667,83,64,Shaker Proteine 700ml,8,Fitness,accessoire,L/XL,1,0,-0.8952934796886594,0,0,-0.8975131936231775,1.3205794932755388,EN_STOCK,0,-0.8233846050154263,0,34.13,2025-04-03 10:08:00,3,72,0,10,1
1668,83,27,Legging Compression,4,Running,vetement,S,1,1,-0.8952934796886594,1,1,0.14295213000331086,-1.3005265308600484,EN_STOCK,0,-0.8233846050154263,0,71.12,2025-02-10 11:25:00,7,43,3,13,1
1669,83,7,Chaussettes Performance,1,Football,vetement,S,1,0,-0.8952934796886594,0,0,-0.824934392999476,-0.12665696176865043,EN_STOCK,0,-0.8233846050154263,0,34.73,2024-05-15 17:31:00,4,17,3,13,1
1670,83,40,Sac Etanche 30L,5,Natation,accessoire,S/M,1,1,-0.656485790223861,0,0,-0.47811261845731334,0.11454911407204778,EN_STOCK,0,-0.8233846050154263,0,72.84,2025-03-25 11:42:00,6,65,0,14,1
1671,83,28,Brassiere Running,4,Running,vetement,L,1,1,-0.656485790223861,0,0,-0.5962012031550838,-0.7859535690665589,EN_STOCK,0,-0.8233846050154263,0,75.24,2025-02-08 01:12:00,7,11,3,9,1
1672,83,36,Plaquettes Nage,5,Natation,accessoire,S/M,1,1,-0.4176781007590626,0,0,-0.7823006919338054,0.8060065314820494,EN_STOCK,0,-0.8233846050154263,0,75.45,2024-10-20 10:07:00,6,55,0,14,1
1673,83,35,Bonnet Silicone,5,Natation,accessoire,Unique,1,1,-0.1788704112942642,1,1,-0.9327029151376993,-1.4291697713084208,EN_STOCK,1,-0.3535846541875055,1,80.72,2024-10-22 05:49:00,6,10,0,16,1
1674,83,76,Short Stretch,10,Handball,vetement,XXL,1,0,-0.8952934796886594,0,0,-0.6295299297818184,1.3688207084436785,EN_STOCK,0,-0.8233846050154263,0,33.24,2024-09-01 08:41:00,5,76,3,19,1
1675,83,66,Genouilleres Gel,9,Volleyball,accessoire,Unique,1,0,-0.8952934796886594,0,0,-0.6500008735474778,1.2884186831634457,EN_STOCK,0,-0.8233846050154263,0,33.57,2025-04-11 00:36:00,9,36,0,16,1
